Temperature ,BP,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
0,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
94.759998,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
95.7,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
96.490002,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
97.029999,117,,,,,
